publication_title,print_identifier,title_url,title_id,publisher_name,parent_publication_title_id
Proceedings of Ninth Meeting of the ACL Special Interest Group in Computational Morphology and Phonology,,https://dl.acm.org/doi/book/10.5555/1626516,10.5555/1626516,Association for Computational Linguistics,dlproceedings
"Proceedings of Principles, Systems and Applications on IP Telecommunications",978-1-4503-2672-8,https://dl.acm.org/doi/book/10.1145/2589649,10.1145/2589649,Association for Computing Machinery,acmconferences
Proceedings of Programming Models and Applications on Multicores and Manycores,978-1-4503-2657-5,https://dl.acm.org/doi/book/10.1145/2578948,10.1145/2578948,Association for Computing Machinery,acmconferences
Proceedings of Real-Time Business Intelligence and Analytics,978-1-4503-7660-0,https://dl.acm.org/doi/book/10.1145/3350489,10.1145/3350489,Association for Computing Machinery,acmotherconferences
Proceedings of SLIP (System Level Interconnect Prediction) on System Level Interconnect Prediction Workshop,978-1-4503-3053-4,https://dl.acm.org/doi/book/10.1145/2633948,10.1145/2633948,Association for Computing Machinery,acmconferences
Proceedings of SYSTOR 2009: The Israeli Experimental Systems Conference,978-1-60558-623-6,https://dl.acm.org/doi/book/10.1145/1534530,10.1145/1534530,Association for Computing Machinery,acmotherconferences
Proceedings of Second Computer Science Education Research Conference,978-1-4503-1858-7,https://dl.acm.org/doi/book/10.1145/2421277,10.1145/2421277,Association for Computing Machinery,acmotherconferences
Proceedings of Semantic Web Information Management on Semantic Web Information Management,978-1-4503-2994-1,https://dl.acm.org/doi/book/10.1145/2630602,10.1145/2630602,Association for Computing Machinery,acmconferences
Proceedings of TextGraphs-6: Graph-based Methods for Natural Language Processing,978-1-937284-00-8,https://dl.acm.org/doi/book/10.5555/2024277,10.5555/2024277,Association for Computational Linguistics,dlproceedings
Proceedings of The 16th International Symposium on Database Programming Languages,978-1-4503-5354-0,https://dl.acm.org/doi/book/10.1145/3122831,10.1145/3122831,Association for Computing Machinery,acmotherconferences
Proceedings of The 2015 NSF Workshop on Curricular Development for Computing in Context,978-1-4503-3597-3,https://dl.acm.org/doi/book/10.1145/2757218,10.1145/2757218,Association for Computing Machinery,acmotherconferences
Proceedings of The 7th ACM SIGGRAPH International Conference on Virtual-Reality Continuum and Its Applications in Industry,978-1-60558-335-8,https://dl.acm.org/doi/book/10.1145/1477862,10.1145/1477862,Association for Computing Machinery,acmconferences
Proceedings of The 8th Australasian Conference on Interactive Entertainment: Playing the System,978-1-4503-1410-7,https://dl.acm.org/doi/book/10.1145/2336727,10.1145/2336727,Association for Computing Machinery,acmotherconferences
Proceedings of The 9th Australasian Conference on Interactive Entertainment: Matters of Life and Death,978-1-4503-2254-6,https://dl.acm.org/doi/book/10.1145/2513002,10.1145/2513002,Association for Computing Machinery,acmotherconferences
Proceedings of The ACM CoNEXT Student Workshop,978-1-4503-1042-0,https://dl.acm.org/doi/book/10.1145/2079327,10.1145/2079327,Association for Computing Machinery,acmconferences
Proceedings of The Fifth Decennial Aarhus Conference on Critical Alternatives,,https://dl.acm.org/doi/book/10.5555/2882850,10.5555/2882850,Aarhus University Press,acmotherconferences
Proceedings of The First ACM SIGSPATIAL International Workshop on Computational Models of Place,978-1-4503-2535-6,https://dl.acm.org/doi/book/10.1145/2534848,10.1145/2534848,Association for Computing Machinery,acmconferences
Proceedings of The Fourth International C* Conference on Computer Science and Software Engineering,978-1-4503-0626-3,https://dl.acm.org/doi/book/10.1145/1992896,10.1145/1992896,Association for Computing Machinery,acmconferences
Proceedings of The International Symposium on Open Collaboration,978-1-4503-3016-9,https://dl.acm.org/doi/book/10.1145/2641580,10.1145/2641580,Association for Computing Machinery,acmconferences
Proceedings of The International Symposium on Pervasive Displays,978-1-4503-2952-1,https://dl.acm.org/doi/book/10.1145/2611009,10.1145/2611009,Association for Computing Machinery,acmconferences
Proceedings of The International Workshop on Semantic Big Data,978-1-4503-4987-1,https://dl.acm.org/doi/book/10.1145/3066911,10.1145/3066911,Association for Computing Machinery,acmconferences
Proceedings of The Ninth International Conference on Future Internet Technologies,978-1-4503-2942-2,https://dl.acm.org/doi/book/10.1145/2619287,10.1145/2619287,Association for Computing Machinery,acmotherconferences
Proceedings of The Third Workshop on Analytics for Noisy Unstructured Text Data,978-1-60558-496-6,https://dl.acm.org/doi/book/10.1145/1568296,10.1145/1568296,Association for Computing Machinery,acmotherconferences
Proceedings of The Web Conference 2020,978-1-4503-7023-3,https://dl.acm.org/doi/book/10.1145/3366423,10.1145/3366423,Association for Computing Machinery,acmconferences
Proceedings of VII Brazilian symposium on Human factors in computing systems,978-1-59593-432-1,https://dl.acm.org/doi/book/10.1145/1298023,10.1145/1298023,Association for Computing Machinery,acmotherconferences
Proceedings of Workshop on Data analytics in the Cloud,978-1-4503-2997-2,https://dl.acm.org/doi/book/10.1145/2627770,10.1145/2627770,Association for Computing Machinery,acmconferences
Proceedings of Workshop on Evaluation Metrics and System Comparison for Automatic Summarization,,https://dl.acm.org/doi/book/10.5555/2391258,10.5555/2391258,Association for Computational Linguistics,dlproceedings
Proceedings of Workshop on GRAph Data management Experiences and Systems,978-1-4503-2982-8,https://dl.acm.org/doi/book/10.1145/2621934,10.1145/2621934,Association for Computing Machinery,acmconferences
Proceedings of Workshop on General Purpose Processing Using GPUs,978-1-4503-2766-4,https://dl.acm.org/doi/book/10.1145/2588768,10.1145/2588768,Association for Computing Machinery,acmotherconferences
Proceedings of Workshop on Machine Learning for Sensory Data Analysis,978-1-4503-2513-4,https://dl.acm.org/doi/book/10.1145/2542652,10.1145/2542652,Association for Computing Machinery,acmotherconferences
Proceedings of Workshop on Managing and Mining Enriched Geo-Spatial Data,978-1-4503-2978-1,https://dl.acm.org/doi/book/10.1145/2619112,10.1145/2619112,Association for Computing Machinery,acmconferences
Proceedings of Workshop on Mobile Video Delivery,978-1-4503-2707-7,https://dl.acm.org/doi/book/10.1145/2594449,10.1145/2594449,Association for Computing Machinery,acmconferences
Proceedings of Workshop on Parallel Programming and Run-Time Management Techniques for Many-core Architectures and Design Tools and Architectures for Multicore Embedded Computing Platforms,978-1-4503-2607-0,https://dl.acm.org/doi/book/10.1145/2556863,10.1145/2556863,Association for Computing Machinery,acmotherconferences
Proceedings of Workshops of HPC Asia,978-1-4503-6347-1,https://dl.acm.org/doi/book/10.1145/3176364,10.1145/3176364,Association for Computing Machinery,acmotherconferences
Proceedings of a Symposium on Computer Mediated Language Assessment and Evaluation in Natural Language Processing,,https://dl.acm.org/doi/book/10.5555/1598834,10.5555/1598834,Association for Computational Linguistics,dlproceedings
"Proceedings of a Workshop on Operational Factors in Practical, Robust Anaphora Resolution for Unrestricted Texts",,https://dl.acm.org/doi/book/10.5555/1598819,10.5555/1598819,Association for Computational Linguistics,dlproceedings
Proceedings of a symposium on Compiler optimization,978-1-4503-7386-9,https://dl.acm.org/doi/book/10.1145/800028,10.1145/800028,Association for Computing Machinery,acmconferences
Proceedings of a symposium on High-level-language computer architecture,978-1-4503-7442-2,https://dl.acm.org/doi/book/10.1145/953144,10.1145/953144,Association for Computing Machinery,acmconferences
"Proceedings of a workshop on held at Baltimore, Maryland: October 13-15, 1998",,https://dl.acm.org/doi/book/10.5555/1119089,10.5555/1119089,Association for Computational Linguistics,dlproceedings
"Proceedings of a workshop on held at Fredericksburg, Virginia: September 19-23, 1993",,https://dl.acm.org/doi/book/10.5555/1119149,10.5555/1119149,Association for Computational Linguistics,dlproceedings
"Proceedings of a workshop on held at Vienna, Virginia: May 6-8, 1996",,https://dl.acm.org/doi/book/10.5555/1119018,10.5555/1119018,Association for Computational Linguistics,dlproceedings
Proceedings of an ACM conference on Language design for reliable software,978-1-4503-7380-7,https://dl.acm.org/doi/book/10.1145/800022,10.1145/800022,Association for Computing Machinery,acmconferences
Proceedings of conference on Organizational computing systems,978-0-89791-706-3,https://dl.acm.org/doi/book/10.1145/224019,10.1145/224019,Association for Computing Machinery,acmconferences
Proceedings of first ACM/IEEE international workshop on Mobility in the evolving internet architecture,978-1-59593-566-3,https://dl.acm.org/doi/book/10.1145/1186699,10.1145/1186699,Association for Computing Machinery,acmconferences
Proceedings of on MobiSys 2016 PhD Forum,978-1-4503-4331-2,https://dl.acm.org/doi/book/10.1145/2930056,10.1145/2930056,Association for Computing Machinery,acmconferences
Proceedings of second ACM SIGMM workshop on Social media,978-1-4503-0173-2,https://dl.acm.org/doi/book/10.1145/1878151,10.1145/1878151,Association for Computing Machinery,acmconferences
Proceedings of seventh international conference on APL,978-1-4503-7420-0,https://dl.acm.org/doi/book/10.1145/800117,10.1145/800117,Association for Computing Machinery,acmconferences
Proceedings of th 12th International Workshop on Software and Compilers for Embedded Systems,978-1-60558-696-0,https://dl.acm.org/doi/book/10.1145/1543820,10.1145/1543820,Association for Computing Machinery,acmotherconferences
Proceedings of th 2005 conference on Computer support for collaborative learning: learning 2005: the next 10 years!,978-0-8058-5782-5,https://dl.acm.org/doi/book/10.5555/1149293,10.5555/1149293,International Society of the Learning Sciences,dlproceedings
Proceedings of the 10th ACM Conference on Embedded Network Sensor Systems,978-1-4503-1169-4,https://dl.acm.org/doi/book/10.1145/2426656,10.1145/2426656,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM Conference on Recommender Systems,978-1-4503-4035-9,https://dl.acm.org/doi/book/10.1145/2959100,10.1145/2959100,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM Conference on Security and Privacy in Wireless and Mobile Networks,978-1-4503-5084-6,https://dl.acm.org/doi/book/10.1145/3098243,10.1145/3098243,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM Conference on Web Science,978-1-4503-6202-3,https://dl.acm.org/doi/book/10.1145/3292522,10.1145/3292522,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM Conference on Web Science,978-1-4503-5563-6,https://dl.acm.org/doi/book/10.1145/3201064,10.1145/3201064,Association for Computing Machinery,acmconferences
"Proceedings of the 10th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",978-1-4503-6666-3,https://dl.acm.org/doi/book/10.1145/3307339,10.1145/3307339,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM International Conference on Distributed and Event-based Systems,978-1-4503-4021-2,https://dl.acm.org/doi/book/10.1145/2933267,10.1145/2933267,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM International Systems and Storage Conference,978-1-4503-5035-8,https://dl.acm.org/doi/book/10.1145/3078468,10.1145/3078468,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM International Workshop on Data Engineering for Wireless and Mobile Access,978-1-4503-0656-0,https://dl.acm.org/doi/book/10.1145/1999309,10.1145/1999309,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM International on Conference on emerging Networking Experiments and Technologies,978-1-4503-3279-8,https://dl.acm.org/doi/book/10.1145/2674005,10.1145/2674005,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM MobiCom Workshop on Challenged Networks,978-1-4503-3543-0,https://dl.acm.org/doi/book/10.1145/2799371,10.1145/2799371,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM Multimedia Systems Conference,978-1-4503-6297-9,https://dl.acm.org/doi/book/10.1145/3304109,10.1145/3304109,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM SIGACT-SIGPLAN symposium on Principles of programming languages,978-0-89791-090-3,https://dl.acm.org/doi/book/10.1145/567067,10.1145/567067,Association for Computing Machinery,acmconferences
Proceedings of the 10th ACM SIGCOMM conference on Internet measurement,978-1-4503-0483-2,https://dl.acm.org/doi/book/10.1145/1879141,10.1145/1879141,Association for Computing Machinery,acmconferences
